canonical_question_id,duplicate_group_size,years,sources,source_urls,question_text
cq_001034_6590f275f2,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Identify the importance of controlling.
cq_001035_5976c94630,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT the basic characteristic of management?
cq_001036_afc2b05ed8,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"""Management is the process of designing and maintaining an environment in which individuals, working together in groups, efficiently accomplish selected aims."" This definition of management was given by:"
cq_001037_164d06262b,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,âCoordination is balancing and keeping together the team by ensuring suitable allocation of tasks to the various members and seeing that the tasks are performed with harmony among the members themselves.â This definition of coordination was given by:
cq_001038_76e4f03f2c,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Arrange the following needs in correct order as per Maslow's Need Hierarchy Theory.

(A) Esteem needs
(B) Affiliation needs
(C) Safety needs
(D) Physiological needs

Choose the correct answer from the options given below:"
cq_001039_004004118c,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT the function of Management?
cq_001040_140952c36d,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Which of the following factors constitutes the specific environment of business?

(A) Economic Environment

(B) Suppliers

(C) Technological Environment

(D) Competitors

Choose the correct answer from the options given below:"
cq_001041_37c9127ba9,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"""Political conditions in the USA, differ from those in China and Pakistan"". Identify the feature of business environment highlighted in the aforesaid statement."
cq_001042_1e064b6226,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Which principle of directing states that ""mere giving of an order is not sufficient""?"
cq_001043_1313ccaa3c,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,KRA in controlling process stands for:
cq_001044_33584385a0,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT related to the process of directing people in the organization?
cq_001045_941799f744,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,âEliciting support of others in the ventureâ indicates which competency of entrepreneurial performance?
cq_001046_b59235f133,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which among the following is NOT the feature of informal organization?
cq_001047_fcdb373650,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Identify the correct sequence of communication process.
(A) Media
(B) Sender
(C) Message
(D) Encoding

Choose the correct answer from the options given below:"
cq_001048_67454a9c86,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which among the following is NOT the importance of controlling function of management?
cq_001049_6886ecb1ad,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Which of the following is related to the benefits of Planning?
(A) Planning provides directions
(B) Planning ensures certainty
(C) Planning establishes standards for controlling
(D) Planning facilitates decision making

Choose the correct answer from the options given below:"
cq_001050_37270e04bc,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following does not relate with the guiding principles of directing process?
cq_001051_6b985a3e90,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,The importance of consumer protection from the consumer's point of view can be understood from which point?
cq_001052_0ce7667c4f,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT the right of consumers as per the Consumer Protection Act 2019?
cq_001053_a32b376d6f,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT related to the types of plan?
cq_001054_0bec7c814c,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Which of the following relates to the stages of staffing process?

(A) Estimating the Manpower Requirements
(B) Recruitment
(C) Delegation
(D) Placement and Orientation

Choose the correct answer from the options given below:"
cq_001055_0af93f7d2d,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT a limitation of planning?
cq_001056_493b43a2df,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"How many consumer rights are there in the Consumer Protection Act, 2019?"
cq_001057_4313c92f1d,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT related to the significance of Principles of Management?
cq_001058_8c79e7de50,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT an advantage of formal organization?
cq_001059_06da027b7c,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT the objective of Management?
cq_001060_31461f7788,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Identify the correct sequence of selection process.
(A) Selection Test
(B) Preliminary screening
(C) Reference check
(D) Employment interview

Choose the correct answer from the options given below:"
cq_001061_7e9580d6cf,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,Which of the following is NOT the important function of decentralization?
cq_001062_e1ee2368b1,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Match List-I with List-II

| List-I | List-II |
| --- | --- |
| Dimensions of Business Environment | Elements |
| (A) Economic Environment | (I) Stock market indices |
| (B) Social Environment | (II) Attitude that government holds towards business. |
| (C) Technological Environment | (III) Attitudes towards product innovations. |
| (D) Political Environment | (IV) Scientific improvements and innovations |

Choose the correct answer from the options given below:"
cq_001063_572cebd1b6,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Arrange the following steps of the planning process in proper order.

(A) Evaluating alternatives
(B) Setting objectives
(C) Developing premises
(D) Identifying alternatives

Choose the correct answer from the options given below:"
cq_001064_4215f39a7e,1,2025,AfterBoards CUET Business Studies PYQs linked file,https://www.afterboards.in/past-year-questions/cuet-business-studies/2025/slot-19,"Match List-I with List-II

| List-I | List-II |
| --- | --- |
| Principles of Scientific Management | Explanation |
| (A) Science not Rule of Thumb | (I) Use of the method of scientific inquiry into the domain of management practice. |
| (B) Harmony, Not Discord | (II) No conflict between managers and workers. |
| (C) Cooperation, Not Individualism | (III) Industrial efficiency depends to a large extent on personnel competencies. |
| (D) Development of Each and Every person to his or her greatest efficiency and prosperity | (IV) There should be an equal division of work and responsibility between workers and management. |

Choose the correct answer from the options given below:"
